year,n_ascii_rows,n_stata_rows,n_only_ascii,n_only_stata,variable,n_compared,n_missingness_mismatch,n_value_mismatch,pct_mismatch
2000,1622588,1622588,0,0,hrmis,1622588,0,0,0
2000,1622588,1622588,0,0,gestfips,1622588,0,0,0
2000,1622588,1622588,0,0,geco,1622588,0,0,0
2000,1622588,1622588,0,0,gemetsta,1622588,0,0,0
2000,1622588,1622588,0,0,peage,1622588,0,0,0
2000,1622588,1622588,0,0,pesex,1622588,0,0,0
2000,1622588,1622588,0,0,peeduca,1622588,0,0,0
2000,1622588,1622588,0,0,perace,1622588,0,0,0
2000,1622588,1622588,0,0,prorigin,1622588,0,0,0
2000,1622588,1622588,0,0,prmarsta,1622588,0,0,0
2000,1622588,1622588,0,0,prcitshp,1622588,0,0,0
2000,1622588,1622588,0,0,pemlr,1622588,0,0,0
2000,1622588,1622588,0,0,pehrusl1,1622588,0,0,0
2000,1622588,1622588,0,0,prhrusl,1622588,0,0,0
2000,1622588,1622588,0,0,peio1cow,1622588,0,0,0
2000,1622588,1622588,0,0,peio1icd,1622588,0,0,0
2000,1622588,1622588,0,0,peernhry,1622588,0,0,0
2000,1622588,1622588,0,0,prernhly,1622588,0,0,0
2000,1622588,1622588,0,0,peernhro,1622588,0,0,0
2000,1622588,1622588,0,0,prernwa,1622588,0,0,0
2000,1622588,1622588,0,0,ptwk,1622588,0,0,0
2000,1622588,1622588,0,0,peernlab,1622588,0,0,0
2000,1622588,1622588,0,0,peerncov,1622588,0,0,0
2000,1622588,1622588,0,0,pworwgt,1622588,0,0,0
2000,1622588,1622588,0,0,pwcmpwgt,1622588,0,0,0
2000,1622588,1622588,0,0,nwcmpwgt,1622588,0,0,0
2000,1622588,1622588,0,0,nworwgt,1622588,0,0,0
2000,1622588,1622588,0,0,prtage,1622588,0,0,0
2000,1622588,1622588,0,0,pternhly,1622588,0,0,0
2000,1622588,1622588,0,0,pternwa,1622588,0,0,0
2000,1622588,1622588,0,0,ptdtrace,1622588,0,0,0
2000,1622588,1622588,0,0,prdtrace,1622588,0,0,0
2000,1622588,1622588,0,0,prdthsp,1622588,0,0,0
2000,1622588,1622588,0,0,gtco,1622588,0,0,0
2000,1622588,1622588,0,0,gtcbsa,1622588,0,0,0
2000,1622588,1622588,0,0,gtcbsasz,1622588,0,0,0
2000,1622588,1622588,0,0,gtmetsta,1622588,0,0,0
2001,1742243,1742243,0,0,hrmis,1742243,0,0,0
2001,1742243,1742243,0,0,gestfips,1742243,0,0,0
2001,1742243,1742243,0,0,geco,1742243,0,0,0
2001,1742243,1742243,0,0,gemetsta,1742243,0,0,0
2001,1742243,1742243,0,0,peage,1742243,0,0,0
2001,1742243,1742243,0,0,pesex,1742243,0,0,0
2001,1742243,1742243,0,0,peeduca,1742243,0,0,0
2001,1742243,1742243,0,0,perace,1742243,0,0,0
2001,1742243,1742243,0,0,prorigin,1742243,0,0,0
2001,1742243,1742243,0,0,prmarsta,1742243,0,0,0
2001,1742243,1742243,0,0,prcitshp,1742243,0,0,0
2001,1742243,1742243,0,0,pemlr,1742243,0,0,0
2001,1742243,1742243,0,0,pehrusl1,1742243,0,0,0
2001,1742243,1742243,0,0,prhrusl,1742243,0,0,0
2001,1742243,1742243,0,0,peio1cow,1742243,0,0,0
2001,1742243,1742243,0,0,peio1icd,1742243,0,0,0
2001,1742243,1742243,0,0,peernhry,1742243,0,0,0
2001,1742243,1742243,0,0,prernhly,1742243,0,0,0
2001,1742243,1742243,0,0,peernhro,1742243,0,0,0
2001,1742243,1742243,0,0,prernwa,1742243,0,0,0
2001,1742243,1742243,0,0,ptwk,1742243,0,0,0
2001,1742243,1742243,0,0,peernlab,1742243,0,0,0
2001,1742243,1742243,0,0,peerncov,1742243,0,0,0
2001,1742243,1742243,0,0,pworwgt,1742243,0,0,0
2001,1742243,1742243,0,0,pwcmpwgt,1742243,0,0,0
2001,1742243,1742243,0,0,nwcmpwgt,1742243,0,0,0
2001,1742243,1742243,0,0,nworwgt,1742243,0,0,0
2001,1742243,1742243,0,0,prtage,1742243,0,0,0
2001,1742243,1742243,0,0,pternhly,1742243,0,0,0
2001,1742243,1742243,0,0,pternwa,1742243,0,0,0
2001,1742243,1742243,0,0,ptdtrace,1742243,0,0,0
2001,1742243,1742243,0,0,prdtrace,1742243,0,0,0
2001,1742243,1742243,0,0,prdthsp,1742243,0,0,0
2001,1742243,1742243,0,0,gtco,1742243,0,0,0
2001,1742243,1742243,0,0,gtcbsa,1742243,0,0,0
2001,1742243,1742243,0,0,gtcbsasz,1742243,0,0,0
2001,1742243,1742243,0,0,gtmetsta,1742243,0,0,0
2002,1904485,1904485,0,0,hrmis,1904485,0,0,0
2002,1904485,1904485,0,0,gestfips,1904485,0,0,0
2002,1904485,1904485,0,0,geco,1904485,0,0,0
2002,1904485,1904485,0,0,gemetsta,1904485,0,0,0
2002,1904485,1904485,0,0,peage,1904485,0,0,0
2002,1904485,1904485,0,0,pesex,1904485,0,0,0
2002,1904485,1904485,0,0,peeduca,1904485,0,0,0
2002,1904485,1904485,0,0,perace,1904485,0,0,0
2002,1904485,1904485,0,0,prorigin,1904485,0,0,0
2002,1904485,1904485,0,0,prmarsta,1904485,0,0,0
2002,1904485,1904485,0,0,prcitshp,1904485,0,0,0
2002,1904485,1904485,0,0,pemlr,1904485,0,0,0
2002,1904485,1904485,0,0,pehrusl1,1904485,0,0,0
2002,1904485,1904485,0,0,prhrusl,1904485,0,0,0
2002,1904485,1904485,0,0,peio1cow,1904485,0,0,0
2002,1904485,1904485,0,0,peio1icd,1904485,0,0,0
2002,1904485,1904485,0,0,peernhry,1904485,0,0,0
2002,1904485,1904485,0,0,prernhly,1904485,0,0,0
2002,1904485,1904485,0,0,peernhro,1904485,0,0,0
2002,1904485,1904485,0,0,prernwa,1904485,0,0,0
2002,1904485,1904485,0,0,ptwk,1904485,0,0,0
2002,1904485,1904485,0,0,peernlab,1904485,0,0,0
2002,1904485,1904485,0,0,peerncov,1904485,0,0,0
2002,1904485,1904485,0,0,pworwgt,1904485,0,0,0
2002,1904485,1904485,0,0,pwcmpwgt,1904485,0,0,0
2002,1904485,1904485,0,0,nwcmpwgt,1904485,0,0,0
2002,1904485,1904485,0,0,nworwgt,1904485,0,0,0
2002,1904485,1904485,0,0,prtage,1904485,0,0,0
2002,1904485,1904485,0,0,pternhly,1904485,0,0,0
2002,1904485,1904485,0,0,pternwa,1904485,0,0,0
2002,1904485,1904485,0,0,ptdtrace,1904485,0,0,0
2002,1904485,1904485,0,0,prdtrace,1904485,0,0,0
2002,1904485,1904485,0,0,prdthsp,1904485,0,0,0
2002,1904485,1904485,0,0,gtco,1904485,0,0,0
2002,1904485,1904485,0,0,gtcbsa,1904485,0,0,0
2002,1904485,1904485,0,0,gtcbsasz,1904485,0,0,0
2002,1904485,1904485,0,0,gtmetsta,1904485,0,0,0
2003,1893968,1893968,0,0,hrmis,1893968,0,0,0
2003,1893968,1893968,0,0,gestfips,1893968,0,0,0
2003,1893968,1893968,0,0,geco,1893968,0,0,0
2003,1893968,1893968,0,0,gemetsta,1893968,0,0,0
2003,1893968,1893968,0,0,peage,1893968,0,0,0
2003,1893968,1893968,0,0,pesex,1893968,0,0,0
2003,1893968,1893968,0,0,peeduca,1893968,0,0,0
2003,1893968,1893968,0,0,ptdtrace,1893968,0,0,0
2003,1893968,1893968,0,0,prdthsp,1893968,0,0,0
2003,1893968,1893968,0,0,prmarsta,1893968,0,0,0
2003,1893968,1893968,0,0,prcitshp,1893968,0,0,0
2003,1893968,1893968,0,0,pemlr,1893968,0,0,0
2003,1893968,1893968,0,0,pehrusl1,1893968,0,0,0
2003,1893968,1893968,0,0,prhrusl,1893968,0,0,0
2003,1893968,1893968,0,0,peio1cow,1893968,0,0,0
2003,1893968,1893968,0,0,peernhry,1893968,0,0,0
2003,1893968,1893968,0,0,prernhly,1893968,0,0,0
2003,1893968,1893968,0,0,peernhro,1893968,0,0,0
2003,1893968,1893968,0,0,prernwa,1893968,0,0,0
2003,1893968,1893968,0,0,ptwk,1893968,0,0,0
2003,1893968,1893968,0,0,peernlab,1893968,0,0,0
2003,1893968,1893968,0,0,peerncov,1893968,0,0,0
2003,1893968,1893968,0,0,pworwgt,1893968,0,0,0
2003,1893968,1893968,0,0,pwcmpwgt,1893968,0,0,0
2003,1893968,1893968,0,0,peio1icd,1893968,0,0,0
2003,1893968,1893968,0,0,prtage,1893968,0,0,0
2003,1893968,1893968,0,0,nwcmpwgt,1893968,0,0,0
2003,1893968,1893968,0,0,nworwgt,1893968,0,0,0
2003,1893968,1893968,0,0,pternhly,1893968,0,0,0
2003,1893968,1893968,0,0,pternwa,1893968,0,0,0
2003,1893968,1893968,0,0,perace,1893968,0,0,0
2003,1893968,1893968,0,0,prdtrace,1893968,0,0,0
2003,1893968,1893968,0,0,prorigin,1893968,0,0,0
2003,1893968,1893968,0,0,gtco,1893968,0,0,0
2003,1893968,1893968,0,0,gtcbsa,1893968,0,0,0
2003,1893968,1893968,0,0,gtcbsasz,1893968,0,0,0
2003,1893968,1893968,0,0,gtmetsta,1893968,0,0,0
2004,1863921,1863921,0,0,hrmis,1863921,0,0,0
2004,1863921,1863921,0,0,gestfips,1863921,0,0,0
2004,1863921,1863921,0,0,geco,1863921,0,0,0
2004,1863921,1863921,0,0,gemetsta,1863921,0,0,0
2004,1863921,1863921,0,0,peage,1863921,0,0,0
2004,1863921,1863921,0,0,pesex,1863921,0,0,0
2004,1863921,1863921,0,0,peeduca,1863921,0,0,0
2004,1863921,1863921,0,0,ptdtrace,1863921,0,0,0
2004,1863921,1863921,0,0,prdthsp,1863921,0,0,0
2004,1863921,1863921,0,0,prmarsta,1863921,0,0,0
2004,1863921,1863921,0,0,prcitshp,1863921,0,0,0
2004,1863921,1863921,0,0,pemlr,1863921,0,0,0
2004,1863921,1863921,0,0,pehrusl1,1863921,0,0,0
2004,1863921,1863921,0,0,prhrusl,1863921,0,0,0
2004,1863921,1863921,0,0,peio1cow,1863921,0,0,0
2004,1863921,1863921,0,0,peernhry,1863921,0,0,0
2004,1863921,1863921,0,0,prernhly,1863921,0,0,0
2004,1863921,1863921,0,0,peernhro,1863921,0,0,0
2004,1863921,1863921,0,0,prernwa,1863921,0,0,0
2004,1863921,1863921,0,0,ptwk,1863921,0,0,0
2004,1863921,1863921,0,0,peernlab,1863921,0,0,0
2004,1863921,1863921,0,0,peerncov,1863921,0,0,0
2004,1863921,1863921,0,0,pworwgt,1863921,0,0,0
2004,1863921,1863921,0,0,pwcmpwgt,1863921,0,0,0
2004,1863921,1863921,0,0,peio1icd,1863921,0,0,0
2004,1863921,1863921,0,0,gtcbsa,1863921,0,0,0
2004,1863921,1863921,0,0,gtco,1863921,0,0,0
2004,1863921,1863921,0,0,gtmetsta,1863921,0,0,0
2004,1863921,1863921,0,0,gtcbsasz,1863921,0,0,0
2004,1863921,1863921,0,0,prdtrace,1863921,0,0,0
2004,1863921,1863921,0,0,prtage,1863921,0,0,0
2004,1863921,1863921,0,0,nwcmpwgt,1863921,0,0,0
2004,1863921,1863921,0,0,nworwgt,1863921,0,0,0
2004,1863921,1863921,0,0,pternhly,1863921,0,0,0
2004,1863921,1863921,0,0,pternwa,1863921,0,0,0
2004,1863921,1863921,0,0,perace,1863921,0,0,0
2004,1863921,1863921,0,0,prorigin,1863921,0,0,0
2005,1852282,1852282,0,0,hrmis,1852282,0,0,0
2005,1852282,1852282,0,0,gestfips,1852282,0,0,0
2005,1852282,1852282,0,0,gtcbsa,1852282,0,0,0
2005,1852282,1852282,0,0,gtco,1852282,0,0,0
2005,1852282,1852282,0,0,gtmetsta,1852282,0,0,0
2005,1852282,1852282,0,0,gtcbsasz,1852282,0,0,0
2005,1852282,1852282,0,0,peage,1852282,0,0,0
2005,1852282,1852282,0,0,pesex,1852282,0,0,0
2005,1852282,1852282,0,0,peeduca,1852282,0,0,0
2005,1852282,1852282,0,0,prdtrace,1852282,0,0,0
2005,1852282,1852282,0,0,prdthsp,1852282,0,0,0
2005,1852282,1852282,0,0,prmarsta,1852282,0,0,0
2005,1852282,1852282,0,0,prcitshp,1852282,0,0,0
2005,1852282,1852282,0,0,pemlr,1852282,0,0,0
2005,1852282,1852282,0,0,pehrusl1,1852282,0,0,0
2005,1852282,1852282,0,0,prhrusl,1852282,0,0,0
2005,1852282,1852282,0,0,peio1cow,1852282,0,0,0
2005,1852282,1852282,0,0,peernhry,1852282,0,0,0
2005,1852282,1852282,0,0,prernhly,1852282,0,0,0
2005,1852282,1852282,0,0,peernhro,1852282,0,0,0
2005,1852282,1852282,0,0,prernwa,1852282,0,0,0
2005,1852282,1852282,0,0,ptwk,1852282,0,0,0
2005,1852282,1852282,0,0,peernlab,1852282,0,0,0
2005,1852282,1852282,0,0,peerncov,1852282,0,0,0
2005,1852282,1852282,0,0,pworwgt,1852282,0,0,0
2005,1852282,1852282,0,0,pwcmpwgt,1852282,0,0,0
2005,1852282,1852282,0,0,peio1icd,1852282,0,0,0
2005,1852282,1852282,0,0,ptdtrace,1852282,0,0,0
2005,1852282,1852282,0,0,prtage,1852282,0,0,0
2005,1852282,1852282,0,0,nwcmpwgt,1852282,0,0,0
2005,1852282,1852282,0,0,nworwgt,1852282,0,0,0
2005,1852282,1852282,0,0,pternhly,1852282,0,0,0
2005,1852282,1852282,0,0,pternwa,1852282,0,0,0
2005,1852282,1852282,0,0,perace,1852282,0,0,0
2005,1852282,1852282,0,0,prorigin,1852282,0,0,0
2005,1852282,1852282,0,0,geco,1852282,0,0,0
2005,1852282,1852282,0,0,gemetsta,1852282,0,0,0
2006,1840362,1840362,0,0,hrmis,1840362,0,0,0
2006,1840362,1840362,0,0,gestfips,1840362,0,0,0
2006,1840362,1840362,0,0,gtcbsa,1840362,0,0,0
2006,1840362,1840362,0,0,gtco,1840362,0,0,0
2006,1840362,1840362,0,0,gtmetsta,1840362,0,0,0
2006,1840362,1840362,0,0,gtcbsasz,1840362,0,0,0
2006,1840362,1840362,0,0,peage,1840362,0,0,0
2006,1840362,1840362,0,0,pesex,1840362,0,0,0
2006,1840362,1840362,0,0,peeduca,1840362,0,0,0
2006,1840362,1840362,0,0,ptdtrace,1840362,0,0,0
2006,1840362,1840362,0,0,prdthsp,1840362,0,0,0
2006,1840362,1840362,0,0,prmarsta,1840362,0,0,0
2006,1840362,1840362,0,0,prcitshp,1840362,0,0,0
2006,1840362,1840362,0,0,pemlr,1840362,0,0,0
2006,1840362,1840362,0,0,pehrusl1,1840362,0,0,0
2006,1840362,1840362,0,0,prhrusl,1840362,0,0,0
2006,1840362,1840362,0,0,peio1cow,1840362,0,0,0
2006,1840362,1840362,0,0,peernhry,1840362,0,0,0
2006,1840362,1840362,0,0,prernhly,1840362,0,0,0
2006,1840362,1840362,0,0,peernhro,1840362,0,0,0
2006,1840362,1840362,0,0,prernwa,1840362,0,0,0
2006,1840362,1840362,0,0,ptwk,1840362,0,0,0
2006,1840362,1840362,0,0,peernlab,1840362,0,0,0
2006,1840362,1840362,0,0,peerncov,1840362,0,0,0
2006,1840362,1840362,0,0,pworwgt,1840362,0,0,0
2006,1840362,1840362,0,0,pwcmpwgt,1840362,0,0,0
2006,1840362,1840362,0,0,peio1icd,1840362,0,0,0
2006,1840362,1840362,0,0,prtage,1840362,0,0,0
2006,1840362,1840362,0,0,nwcmpwgt,1840362,0,0,0
2006,1840362,1840362,0,0,nworwgt,1840362,0,0,0
2006,1840362,1840362,0,0,pternhly,1840362,0,0,0
2006,1840362,1840362,0,0,pternwa,1840362,0,0,0
2006,1840362,1840362,0,0,perace,1840362,0,0,0
2006,1840362,1840362,0,0,prdtrace,1840362,0,0,0
2006,1840362,1840362,0,0,prorigin,1840362,0,0,0
2006,1840362,1840362,0,0,geco,1840362,0,0,0
2006,1840362,1840362,0,0,gemetsta,1840362,0,0,0
2007,1830401,1830401,0,0,hrmis,1830401,0,0,0
2007,1830401,1830401,0,0,gestfips,1830401,0,0,0
2007,1830401,1830401,0,0,gtcbsa,1830401,0,0,0
2007,1830401,1830401,0,0,gtco,1830401,0,0,0
2007,1830401,1830401,0,0,gtmetsta,1830401,0,0,0
2007,1830401,1830401,0,0,gtcbsasz,1830401,0,0,0
2007,1830401,1830401,0,0,peage,1830401,0,0,0
2007,1830401,1830401,0,0,pesex,1830401,0,0,0
2007,1830401,1830401,0,0,peeduca,1830401,0,0,0
2007,1830401,1830401,0,0,ptdtrace,1830401,0,0,0
2007,1830401,1830401,0,0,prdthsp,1830401,0,0,0
2007,1830401,1830401,0,0,prmarsta,1830401,0,0,0
2007,1830401,1830401,0,0,prcitshp,1830401,0,0,0
2007,1830401,1830401,0,0,pemlr,1830401,0,0,0
2007,1830401,1830401,0,0,pehrusl1,1830401,0,0,0
2007,1830401,1830401,0,0,prhrusl,1830401,0,0,0
2007,1830401,1830401,0,0,peio1cow,1830401,0,0,0
2007,1830401,1830401,0,0,peernhry,1830401,0,0,0
2007,1830401,1830401,0,0,prernhly,1830401,0,0,0
2007,1830401,1830401,0,0,peernhro,1830401,0,0,0
2007,1830401,1830401,0,0,prernwa,1830401,0,0,0
2007,1830401,1830401,0,0,ptwk,1830401,0,0,0
2007,1830401,1830401,0,0,peernlab,1830401,0,0,0
2007,1830401,1830401,0,0,peerncov,1830401,0,0,0
2007,1830401,1830401,0,0,pworwgt,1830401,0,0,0
2007,1830401,1830401,0,0,pwcmpwgt,1830401,0,0,0
2007,1830401,1830401,0,0,peio1icd,1830401,0,0,0
2007,1830401,1830401,0,0,prtage,1830401,0,0,0
2007,1830401,1830401,0,0,nwcmpwgt,1830401,0,0,0
2007,1830401,1830401,0,0,nworwgt,1830401,0,0,0
2007,1830401,1830401,0,0,pternhly,1830401,0,0,0
2007,1830401,1830401,0,0,pternwa,1830401,0,0,0
